split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,case_00000_319_CT_abdomen_kidney+tumor.png,"(512, 512)",2264,"(620, 324, 51, 53)",8
train,case_00000_320_CT_abdomen_kidney.png,"(512, 512)",5836,"(552, 288, 113, 89)",2
train,case_00000_320_CT_abdomen_tumor.png,"(512, 512)",2264,"(620, 324, 51, 53)",8
train,case_00000_320_CT_abdomen_kidney+tumor.png,"(512, 512)",2264,"(620, 324, 51, 53)",8
train,case_00000_321_CT_abdomen_kidney.png,"(512, 512)",5700,"(554, 288, 111, 89)",2
train,case_00000_321_CT_abdomen_tumor.png,"(512, 512)",2212,"(620, 326, 51, 51)",8
train,case_00000_321_CT_abdomen_kidney+tumor.png,"(512, 512)",2212,"(620, 326, 51, 51)",8
train,case_00000_322_CT_abdomen_kidney.png,"(512, 512)",5508,"(554, 290, 109, 85)",2
train,case_00000_322_CT_abdomen_tumor.png,"(512, 512)",2244,"(620, 324, 51, 53)",8
train,case_00000_322_CT_abdomen_kidney+tumor.png,"(512, 512)",2244,"(620, 324, 51, 53)",8
train,case_00000_323_CT_abdomen_kidney.png,"(512, 512)",5488,"(556, 290, 107, 85)",2
train,case_00000_323_CT_abdomen_tumor.png,"(512, 512)",2144,"(620, 326, 49, 51)",8
train,case_00000_323_CT_abdomen_kidney+tumor.png,"(512, 512)",2144,"(620, 326, 49, 51)",8
train,case_00000_324_CT_abdomen_kidney.png,"(512, 512)",5420,"(556, 290, 107, 85)",2
train,case_00000_324_CT_abdomen_tumor.png,"(512, 512)",2136,"(620, 326, 49, 51)",8
train,case_00000_324_CT_abdomen_kidney+tumor.png,"(512, 512)",2136,"(620, 326, 49, 51)",8
train,case_00000_325_CT_abdomen_kidney.png,"(512, 512)",5512,"(558, 290, 107, 85)",2
train,case_00000_325_CT_abdomen_tumor.png,"(512, 512)",1928,"(622, 328, 47, 47)",7
train,case_00000_325_CT_abdomen_kidney+tumor.png,"(512, 512)",1928,"(622, 328, 47, 47)",7
train,case_00000_326_CT_abdomen_kidney.png,"(512, 512)",5512,"(558, 290, 105, 85)",2
train,case_00000_326_CT_abdomen_tumor.png,"(512, 512)",1876,"(622, 328, 47, 47)",7
train,case_00000_326_CT_abdomen_kidney+tumor.png,"(512, 512)",1876,"(622, 328, 47, 47)",7
train,case_00000_327_CT_abdomen_kidney.png,"(512, 512)",5212,"(558, 292, 103, 79)",2
train,case_00000_327_CT_abdomen_tumor.png,"(512, 512)",1832,"(622, 330, 47, 45)",7
train,case_00000_327_CT_abdomen_kidney+tumor.png,"(512, 512)",1832,"(622, 330, 47, 45)",7
train,case_00000_328_CT_abdomen_kidney.png,"(512, 512)",5000,"(560, 292, 99, 79)",2
train,case_00000_328_CT_abdomen_tumor.png,"(512, 512)",1864,"(620, 330, 49, 45)",7
train,case_00000_328_CT_abdomen_kidney+tumor.png,"(512, 512)",1864,"(620, 330, 49, 45)",7
train,case_00000_329_CT_abdomen_kidney.png,"(512, 512)",4912,"(560, 294, 99, 77)",2
train,case_00000_329_CT_abdomen_tumor.png,"(512, 512)",1720,"(622, 330, 45, 43)",6
train,case_00000_329_CT_abdomen_kidney+tumor.png,"(512, 512)",1720,"(622, 330, 45, 43)",6
train,case_00000_330_CT_abdomen_kidney.png,"(512, 512)",4760,"(562, 294, 95, 77)",2
train,case_00000_330_CT_abdomen_tumor.png,"(512, 512)",1684,"(622, 328, 45, 45)",6
train,case_00000_330_CT_abdomen_kidney+tumor.png,"(512, 512)",1684,"(622, 328, 45, 45)",6
train,case_00000_331_CT_abdomen_kidney.png,"(512, 512)",4684,"(562, 296, 93, 75)",2
train,case_00000_331_CT_abdomen_tumor.png,"(512, 512)",1568,"(624, 330, 43, 43)",6
train,case_00000_331_CT_abdomen_kidney+tumor.png,"(512, 512)",1568,"(624, 330, 43, 43)",6
train,case_00000_332_CT_abdomen_kidney.png,"(512, 512)",4568,"(564, 296, 91, 75)",2
train,case_00000_332_CT_abdomen_tumor.png,"(512, 512)",1496,"(624, 330, 43, 41)",5
train,case_00000_332_CT_abdomen_kidney+tumor.png,"(512, 512)",1496,"(624, 330, 43, 41)",5
train,case_00000_333_CT_abdomen_kidney.png,"(512, 512)",4580,"(564, 298, 91, 73)",2
train,case_00000_333_CT_abdomen_tumor.png,"(512, 512)",1320,"(626, 332, 39, 39)",5
train,case_00000_333_CT_abdomen_kidney+tumor.png,"(512, 512)",1320,"(626, 332, 39, 39)",5
train,case_00000_334_CT_abdomen_kidney.png,"(512, 512)",4304,"(564, 300, 89, 69)",1
train,case_00000_334_CT_abdomen_tumor.png,"(512, 512)",1236,"(626, 332, 39, 37)",4
train,case_00000_334_CT_abdomen_kidney+tumor.png,"(512, 512)",1236,"(626, 332, 39, 37)",4
train,case_00000_335_CT_abdomen_kidney.png,"(512, 512)",4076,"(566, 300, 87, 67)",1
train,case_00000_335_CT_abdomen_tumor.png,"(512, 512)",1100,"(626, 334, 37, 35)",4
train,case_00000_335_CT_abdomen_kidney+tumor.png,"(512, 512)",1100,"(626, 334, 37, 35)",4
train,case_00000_336_CT_abdomen_kidney.png,"(512, 512)",3848,"(566, 302, 85, 65)",1
train,case_00000_336_CT_abdomen_tumor.png,"(512, 512)",1068,"(626, 334, 37, 33)",4
train,case_00000_336_CT_abdomen_kidney+tumor.png,"(512, 512)",1068,"(626, 334, 37, 33)",4
train,case_00000_337_CT_abdomen_kidney.png,"(512, 512)",3708,"(568, 302, 81, 63)",1
train,case_00000_337_CT_abdomen_tumor.png,"(512, 512)",924,"(628, 334, 33, 33)",3
train,case_00000_337_CT_abdomen_kidney+tumor.png,"(512, 512)",924,"(628, 334, 33, 33)",3
train,case_00000_338_CT_abdomen_kidney.png,"(512, 512)",3580,"(568, 302, 79, 63)",1
train,case_00000_338_CT_abdomen_tumor.png,"(512, 512)",816,"(630, 334, 31, 31)",3
train,case_00000_338_CT_abdomen_kidney+tumor.png,"(512, 512)",816,"(630, 334, 31, 31)",3
train,case_00000_339_CT_abdomen_kidney.png,"(512, 512)",3468,"(568, 304, 77, 61)",1
train,case_00000_339_CT_abdomen_tumor.png,"(512, 512)",640,"(634, 334, 25, 31)",2
train,case_00000_339_CT_abdomen_kidney+tumor.png,"(512, 512)",640,"(634, 334, 25, 31)",2
train,case_00000_340_CT_abdomen_kidney.png,"(512, 512)",3344,"(568, 304, 73, 61)",1
train,case_00000_340_CT_abdomen_tumor.png,"(512, 512)",536,"(634, 336, 25, 27)",2
train,case_00000_340_CT_abdomen_kidney+tumor.png,"(512, 512)",536,"(634, 336, 25, 27)",2
train,case_00000_341_CT_abdomen_kidney.png,"(512, 512)",2988,"(570, 304, 69, 59)",1
train,case_00000_341_CT_abdomen_tumor.png,"(512, 512)",356,"(634, 340, 19, 23)",1
train,case_00000_341_CT_abdomen_kidney+tumor.png,"(512, 512)",356,"(634, 340, 19, 23)",1
train,case_00000_342_CT_abdomen_kidney.png,"(512, 512)",2684,"(572, 306, 63, 55)",1
train,case_00000_343_CT_abdomen_kidney.png,"(512, 512)",2428,"(572, 306, 59, 53)",1
train,case_00001_187_CT_abdomen_kidney.png,"(512, 512)",4236,"(568, 294, 71, 435)",1
train,case_00001_188_CT_abdomen_kidney.png,"(512, 512)",5140,"(566, 290, 77, 441)",1
train,case_00001_189_CT_abdomen_kidney.png,"(512, 512)",6384,"(562, 286, 87, 449)",1
train,case_00001_190_CT_abdomen_kidney.png,"(512, 512)",7144,"(558, 282, 91, 455)",1
train,case_00001_191_CT_abdomen_kidney.png,"(512, 512)",7940,"(554, 280, 95, 461)",2
train,case_00001_192_CT_abdomen_kidney.png,"(512, 512)",8848,"(550, 276, 99, 467)",2
train,case_00001_193_CT_abdomen_kidney.png,"(512, 512)",10016,"(546, 274, 105, 475)",2
train,case_00001_194_CT_abdomen_kidney.png,"(512, 512)",10640,"(544, 270, 109, 479)",2
train,case_00001_195_CT_abdomen_kidney.png,"(512, 512)",11536,"(542, 266, 113, 485)",3
train,case_00001_196_CT_abdomen_kidney.png,"(512, 512)",12488,"(542, 262, 115, 493)",3
train,case_00001_197_CT_abdomen_kidney.png,"(512, 512)",13176,"(540, 260, 117, 499)",3
train,case_00001_198_CT_abdomen_kidney.png,"(512, 512)",13932,"(538, 260, 119, 501)",3
train,case_00001_199_CT_abdomen_kidney.png,"(512, 512)",14784,"(536, 258, 121, 507)",4
train,case_00001_200_CT_abdomen_kidney.png,"(512, 512)",15972,"(534, 254, 125, 515)",4
train,case_00001_201_CT_abdomen_kidney.png,"(512, 512)",16620,"(532, 252, 129, 517)",4
train,case_00001_202_CT_abdomen_kidney.png,"(512, 512)",17396,"(530, 250, 131, 521)",4
train,case_00001_203_CT_abdomen_kidney.png,"(512, 512)",18488,"(528, 248, 137, 523)",5
train,case_00001_204_CT_abdomen_kidney.png,"(512, 512)",19188,"(526, 246, 139, 527)",5
train,case_00001_205_CT_abdomen_kidney.png,"(512, 512)",19736,"(522, 246, 143, 529)",5
train,case_00001_206_CT_abdomen_kidney.png,"(512, 512)",20568,"(520, 244, 145, 533)",5
train,case_00001_207_CT_abdomen_kidney.png,"(512, 512)",21588,"(518, 242, 147, 539)",5
train,case_00001_208_CT_abdomen_kidney.png,"(512, 512)",22168,"(518, 240, 147, 541)",6
train,case_00001_209_CT_abdomen_kidney.png,"(512, 512)",22724,"(516, 238, 149, 543)",6
train,case_00001_210_CT_abdomen_kidney.png,"(512, 512)",23692,"(516, 236, 151, 547)",6
train,case_00001_211_CT_abdomen_kidney.png,"(512, 512)",24208,"(516, 236, 151, 547)",6
train,case_00001_212_CT_abdomen_kidney.png,"(512, 512)",24832,"(514, 234, 153, 549)",6
train,case_00001_213_CT_abdomen_kidney.png,"(512, 512)",25400,"(514, 234, 153, 551)",7
train,case_00001_214_CT_abdomen_kidney.png,"(512, 512)",26288,"(512, 232, 155, 555)",7
train,case_00001_215_CT_abdomen_kidney.png,"(512, 512)",26660,"(512, 232, 155, 555)",7
train,case_00001_216_CT_abdomen_kidney.png,"(512, 512)",27216,"(512, 230, 155, 557)",7
train,case_00001_217_CT_abdomen_kidney.png,"(512, 512)",27880,"(510, 230, 159, 559)",7
train,case_00001_218_CT_abdomen_kidney.png,"(512, 512)",28280,"(510, 228, 157, 563)",7
train,case_00001_219_CT_abdomen_kidney.png,"(512, 512)",28732,"(508, 228, 159, 563)",7
train,case_00001_220_CT_abdomen_kidney.png,"(512, 512)",29404,"(506, 226, 161, 567)",8
train,case_00001_221_CT_abdomen_kidney.png,"(512, 512)",30060,"(504, 226, 163, 569)",8
train,case_00001_222_CT_abdomen_kidney.png,"(512, 512)",30284,"(504, 224, 163, 571)",8
train,case_00001_223_CT_abdomen_kidney.png,"(512, 512)",30568,"(502, 224, 165, 571)",8
train,case_00001_224_CT_abdomen_kidney.png,"(512, 512)",31004,"(500, 222, 169, 573)",8
train,case_00001_225_CT_abdomen_kidney.png,"(512, 512)",31068,"(498, 222, 169, 573)",8
train,case_00001_226_CT_abdomen_kidney.png,"(512, 512)",31224,"(496, 220, 171, 575)",8
train,case_00001_227_CT_abdomen_kidney.png,"(512, 512)",31428,"(492, 220, 175, 575)",8
train,case_00001_228_CT_abdomen_kidney.png,"(512, 512)",31984,"(488, 220, 179, 577)",8
train,case_00001_229_CT_abdomen_kidney.png,"(512, 512)",31572,"(488, 220, 179, 577)",8
train,case_00001_230_CT_abdomen_kidney.png,"(512, 512)",31496,"(488, 220, 179, 577)",8
train,case_00001_231_CT_abdomen_kidney.png,"(512, 512)",31544,"(488, 220, 181, 577)",8
train,case_00001_232_CT_abdomen_kidney.png,"(512, 512)",31172,"(486, 220, 181, 577)",8
train,case_00001_233_CT_abdomen_kidney.png,"(512, 512)",32220,"(482, 220, 185, 577)",8
train,case_00001_234_CT_abdomen_kidney.png,"(512, 512)",32516,"(480, 220, 187, 577)",9
train,case_00001_235_CT_abdomen_kidney.png,"(512, 512)",33340,"(474, 218, 193, 579)",9
train,case_00001_236_CT_abdomen_kidney.png,"(512, 512)",33600,"(474, 218, 193, 579)",9
train,case_00001_237_CT_abdomen_kidney.png,"(512, 512)",33948,"(474, 218, 193, 579)",9
train,case_00001_238_CT_abdomen_kidney.png,"(512, 512)",34464,"(474, 216, 193, 581)",9
train,case_00001_239_CT_abdomen_kidney.png,"(512, 512)",34412,"(472, 216, 195, 581)",9
train,case_00001_240_CT_abdomen_kidney.png,"(512, 512)",34732,"(472, 216, 195, 585)",9
train,case_00001_241_CT_abdomen_kidney.png,"(512, 512)",34988,"(470, 216, 197, 587)",9
train,case_00001_242_CT_abdomen_kidney.png,"(512, 512)",35312,"(468, 218, 199, 587)",9
train,case_00001_243_CT_abdomen_kidney.png,"(512, 512)",35088,"(468, 216, 199, 589)",9
train,case_00001_244_CT_abdomen_kidney.png,"(512, 512)",35044,"(466, 216, 201, 589)",9
train,case_00001_245_CT_abdomen_kidney.png,"(512, 512)",35092,"(466, 216, 201, 591)",9
train,case_00001_246_CT_abdomen_kidney.png,"(512, 512)",34880,"(466, 216, 201, 591)",9
train,case_00001_247_CT_abdomen_kidney.png,"(512, 512)",34928,"(464, 216, 203, 591)",9
train,case_00001_248_CT_abdomen_kidney.png,"(512, 512)",34824,"(464, 216, 203, 591)",9
train,case_00001_249_CT_abdomen_kidney.png,"(512, 512)",34760,"(462, 216, 205, 593)",9
train,case_00001_250_CT_abdomen_kidney.png,"(512, 512)",34480,"(462, 214, 205, 595)",9
train,case_00001_251_CT_abdomen_kidney.png,"(512, 512)",34480,"(462, 214, 205, 595)",9
train,case_00001_252_CT_abdomen_kidney.png,"(512, 512)",34756,"(462, 212, 203, 597)",9
train,case_00001_253_CT_abdomen_kidney.png,"(512, 512)",34440,"(462, 212, 203, 599)",9
train,case_00001_254_CT_abdomen_kidney.png,"(512, 512)",34372,"(462, 210, 201, 601)",9
train,case_00001_255_CT_abdomen_kidney.png,"(512, 512)",34124,"(460, 210, 203, 603)",9
train,case_00001_256_CT_abdomen_kidney.png,"(512, 512)",34472,"(460, 210, 203, 605)",9
train,case_00001_256_CT_abdomen_tumor.png,"(512, 512)",328,"(504, 250, 19, 21)",1
train,case_00001_256_CT_abdomen_kidney+tumor.png,"(512, 512)",328,"(504, 250, 19, 21)",1
train,case_00001_257_CT_abdomen_kidney.png,"(512, 512)",34072,"(460, 210, 203, 605)",9
train,case_00001_257_CT_abdomen_tumor.png,"(512, 512)",572,"(508, 250, 25, 29)",2
train,case_00001_257_CT_abdomen_kidney+tumor.png,"(512, 512)",572,"(508, 250, 25, 29)",2
train,case_00001_258_CT_abdomen_kidney.png,"(512, 512)",33600,"(460, 208, 203, 607)",9
train,case_00001_258_CT_abdomen_tumor.png,"(512, 512)",1172,"(510, 244, 37, 39)",4
train,case_00001_258_CT_abdomen_kidney+tumor.png,"(512, 512)",1172,"(510, 244, 37, 39)",4
train,case_00001_259_CT_abdomen_kidney.png,"(512, 512)",33532,"(460, 208, 203, 607)",9
train,case_00001_259_CT_abdomen_tumor.png,"(512, 512)",1520,"(512, 242, 43, 45)",6
train,case_00001_259_CT_abdomen_kidney+tumor.png,"(512, 512)",1520,"(512, 242, 43, 45)",6
train,case_00001_260_CT_abdomen_kidney.png,"(512, 512)",33048,"(460, 208, 201, 607)",9
train,case_00001_260_CT_abdomen_tumor.png,"(512, 512)",2140,"(504, 240, 55, 49)",8
train,case_00001_260_CT_abdomen_kidney+tumor.png,"(512, 512)",2140,"(504, 240, 55, 49)",8
train,case_00001_261_CT_abdomen_kidney.png,"(512, 512)",33216,"(460, 208, 201, 607)",9
train,case_00001_261_CT_abdomen_tumor.png,"(512, 512)",2164,"(502, 244, 57, 51)",9
train,case_00001_261_CT_abdomen_kidney+tumor.png,"(512, 512)",2164,"(502, 244, 57, 51)",9
train,case_00001_262_CT_abdomen_kidney.png,"(512, 512)",33512,"(458, 208, 203, 607)",9
train,case_00001_262_CT_abdomen_tumor.png,"(512, 512)",2232,"(502, 244, 57, 51)",9
train,case_00001_262_CT_abdomen_kidney+tumor.png,"(512, 512)",2232,"(502, 244, 57, 51)",9
train,case_00001_263_CT_abdomen_kidney.png,"(512, 512)",33924,"(458, 206, 203, 611)",9
train,case_00001_263_CT_abdomen_tumor.png,"(512, 512)",2396,"(504, 242, 55, 53)",10
train,case_00001_263_CT_abdomen_kidney+tumor.png,"(512, 512)",2396,"(504, 242, 55, 53)",10
train,case_00001_264_CT_abdomen_kidney.png,"(512, 512)",33984,"(458, 206, 201, 611)",9
train,case_00001_264_CT_abdomen_tumor.png,"(512, 512)",2172,"(510, 242, 51, 51)",9
train,case_00001_264_CT_abdomen_kidney+tumor.png,"(512, 512)",2172,"(510, 242, 51, 51)",9
train,case_00001_265_CT_abdomen_kidney.png,"(512, 512)",33836,"(458, 206, 201, 611)",9
train,case_00001_265_CT_abdomen_tumor.png,"(512, 512)",2256,"(504, 244, 59, 49)",9
train,case_00001_265_CT_abdomen_kidney+tumor.png,"(512, 512)",2256,"(504, 244, 59, 49)",9
train,case_00001_266_CT_abdomen_kidney.png,"(512, 512)",34148,"(458, 206, 201, 611)",9
train,case_00001_266_CT_abdomen_tumor.png,"(512, 512)",2160,"(506, 244, 57, 49)",9
train,case_00001_266_CT_abdomen_kidney+tumor.png,"(512, 512)",2160,"(506, 244, 57, 49)",9
train,case_00001_267_CT_abdomen_kidney.png,"(512, 512)",33656,"(458, 204, 199, 613)",9
train,case_00001_267_CT_abdomen_tumor.png,"(512, 512)",2156,"(506, 242, 55, 51)",8
train,case_00001_267_CT_abdomen_kidney+tumor.png,"(512, 512)",2156,"(506, 242, 55, 51)",8
train,case_00001_268_CT_abdomen_kidney.png,"(512, 512)",33792,"(458, 204, 197, 613)",9
train,case_00001_268_CT_abdomen_tumor.png,"(512, 512)",1868,"(512, 248, 51, 47)",7
train,case_00001_268_CT_abdomen_kidney+tumor.png,"(512, 512)",1868,"(512, 248, 51, 47)",7
train,case_00001_269_CT_abdomen_kidney.png,"(512, 512)",33952,"(458, 202, 195, 615)",9
train,case_00001_269_CT_abdomen_tumor.png,"(512, 512)",1816,"(512, 250, 53, 43)",7
train,case_00001_269_CT_abdomen_kidney+tumor.png,"(512, 512)",1816,"(512, 250, 53, 43)",7
train,case_00001_270_CT_abdomen_kidney.png,"(512, 512)",34332,"(456, 202, 197, 617)",9
train,case_00001_270_CT_abdomen_tumor.png,"(512, 512)",1868,"(512, 246, 51, 47)",7
train,case_00001_270_CT_abdomen_kidney+tumor.png,"(512, 512)",1868,"(512, 246, 51, 47)",7
train,case_00001_271_CT_abdomen_kidney.png,"(512, 512)",34924,"(456, 202, 197, 617)",9
train,case_00001_271_CT_abdomen_tumor.png,"(512, 512)",1324,"(520, 250, 41, 41)",5
train,case_00001_271_CT_abdomen_kidney+tumor.png,"(512, 512)",1324,"(520, 250, 41, 41)",5
train,case_00001_272_CT_abdomen_kidney.png,"(512, 512)",34948,"(456, 204, 197, 615)",9
train,case_00001_272_CT_abdomen_tumor.png,"(512, 512)",1352,"(520, 248, 39, 43)",5
train,case_00001_272_CT_abdomen_kidney+tumor.png,"(512, 512)",1352,"(520, 248, 39, 43)",5
train,case_00001_273_CT_abdomen_kidney.png,"(512, 512)",35228,"(456, 204, 197, 615)",9
train,case_00001_273_CT_abdomen_tumor.png,"(512, 512)",1204,"(522, 250, 35, 41)",5
train,case_00001_273_CT_abdomen_kidney+tumor.png,"(512, 512)",1204,"(522, 250, 35, 41)",5
train,case_00001_274_CT_abdomen_kidney.png,"(512, 512)",35184,"(454, 202, 197, 617)",9
train,case_00001_274_CT_abdomen_tumor.png,"(512, 512)",1080,"(524, 248, 31, 43)",4
train,case_00001_274_CT_abdomen_kidney+tumor.png,"(512, 512)",1080,"(524, 248, 31, 43)",4
train,case_00001_275_CT_abdomen_kidney.png,"(512, 512)",35508,"(454, 202, 197, 617)",9
train,case_00001_275_CT_abdomen_tumor.png,"(512, 512)",900,"(526, 252, 31, 37)",3
train,case_00001_275_CT_abdomen_kidney+tumor.png,"(512, 512)",900,"(526, 252, 31, 37)",3
train,case_00001_276_CT_abdomen_kidney.png,"(512, 512)",35884,"(454, 200, 197, 619)",9
train,case_00001_276_CT_abdomen_tumor.png,"(512, 512)",744,"(524, 250, 29, 35)",3
train,case_00001_276_CT_abdomen_kidney+tumor.png,"(512, 512)",744,"(524, 250, 29, 35)",3
train,case_00001_277_CT_abdomen_kidney.png,"(512, 512)",35924,"(454, 200, 197, 621)",9
train,case_00001_277_CT_abdomen_tumor.png,"(512, 512)",832,"(520, 252, 33, 33)",3
train,case_00001_277_CT_abdomen_kidney+tumor.png,"(512, 512)",832,"(520, 252, 33, 33)",3
train,case_00001_278_CT_abdomen_kidney.png,"(512, 512)",35636,"(454, 200, 197, 621)",9
train,case_00001_278_CT_abdomen_tumor.png,"(512, 512)",604,"(526, 254, 25, 29)",2
train,case_00001_278_CT_abdomen_kidney+tumor.png,"(512, 512)",604,"(526, 254, 25, 29)",2
train,case_00001_279_CT_abdomen_kidney.png,"(512, 512)",34988,"(454, 198, 197, 623)",9
train,case_00001_279_CT_abdomen_tumor.png,"(512, 512)",768,"(524, 254, 27, 35)",3
train,case_00001_279_CT_abdomen_kidney+tumor.png,"(512, 512)",768,"(524, 254, 27, 35)",3
train,case_00001_280_CT_abdomen_kidney.png,"(512, 512)",35272,"(452, 198, 199, 623)",9
train,case_00001_281_CT_abdomen_kidney.png,"(512, 512)",34232,"(454, 198, 195, 623)",9
train,case_00001_282_CT_abdomen_kidney.png,"(512, 512)",33596,"(454, 198, 193, 623)",9
train,case_00001_283_CT_abdomen_kidney.png,"(512, 512)",33236,"(452, 198, 195, 623)",9
train,case_00001_284_CT_abdomen_kidney.png,"(512, 512)",33244,"(452, 198, 193, 625)",9
train,case_00001_285_CT_abdomen_kidney.png,"(512, 512)",32936,"(452, 196, 193, 627)",9
train,case_00001_286_CT_abdomen_kidney.png,"(512, 512)",32956,"(452, 196, 193, 627)",9
train,case_00001_287_CT_abdomen_kidney.png,"(512, 512)",33288,"(450, 194, 195, 629)",9
train,case_00001_288_CT_abdomen_kidney.png,"(512, 512)",33192,"(450, 194, 195, 629)",9
train,case_00001_289_CT_abdomen_kidney.png,"(512, 512)",33172,"(450, 194, 195, 629)",9
train,case_00001_290_CT_abdomen_kidney.png,"(512, 512)",33172,"(450, 194, 195, 629)",9
train,case_00001_291_CT_abdomen_kidney.png,"(512, 512)",33268,"(450, 194, 195, 629)",9
train,case_00001_292_CT_abdomen_kidney.png,"(512, 512)",33156,"(448, 194, 197, 629)",9
train,case_00001_293_CT_abdomen_kidney.png,"(512, 512)",33276,"(448, 194, 197, 629)",9
train,case_00001_294_CT_abdomen_kidney.png,"(512, 512)",33952,"(446, 192, 199, 631)",9
train,case_00001_295_CT_abdomen_kidney.png,"(512, 512)",33820,"(444, 192, 199, 631)",9
train,case_00001_296_CT_abdomen_kidney.png,"(512, 512)",34200,"(442, 192, 199, 631)",9
train,case_00001_297_CT_abdomen_kidney.png,"(512, 512)",34720,"(440, 192, 201, 631)",9
train,case_00001_298_CT_abdomen_kidney.png,"(512, 512)",35212,"(438, 192, 203, 631)",9
train,case_00001_299_CT_abdomen_kidney.png,"(512, 512)",35016,"(440, 192, 201, 629)",9
train,case_00001_300_CT_abdomen_kidney.png,"(512, 512)",35140,"(438, 192, 203, 629)",9
train,case_00001_301_CT_abdomen_kidney.png,"(512, 512)",35404,"(438, 192, 203, 629)",9
train,case_00001_302_CT_abdomen_kidney.png,"(512, 512)",35308,"(438, 192, 203, 629)",9
train,case_00001_303_CT_abdomen_kidney.png,"(512, 512)",35436,"(436, 192, 203, 629)",9
train,case_00001_304_CT_abdomen_kidney.png,"(512, 512)",35608,"(436, 192, 203, 629)",9
train,case_00001_305_CT_abdomen_kidney.png,"(512, 512)",35948,"(434, 192, 205, 629)",9
train,case_00001_306_CT_abdomen_kidney.png,"(512, 512)",35892,"(434, 192, 205, 627)",9
train,case_00001_307_CT_abdomen_kidney.png,"(512, 512)",35952,"(434, 190, 205, 629)",9
train,case_00001_308_CT_abdomen_kidney.png,"(512, 512)",36024,"(434, 190, 205, 629)",10
train,case_00001_309_CT_abdomen_kidney.png,"(512, 512)",35852,"(432, 190, 205, 629)",9
train,case_00001_310_CT_abdomen_kidney.png,"(512, 512)",35848,"(432, 190, 205, 629)",9
train,case_00001_311_CT_abdomen_kidney.png,"(512, 512)",35960,"(432, 190, 203, 629)",9
train,case_00001_312_CT_abdomen_kidney.png,"(512, 512)",35904,"(430, 190, 205, 629)",9
train,case_00001_313_CT_abdomen_kidney.png,"(512, 512)",35396,"(430, 190, 203, 629)",9
train,case_00001_314_CT_abdomen_kidney.png,"(512, 512)",35136,"(430, 190, 203, 629)",9
